text,filename,,,
Løb er mere populært end tennis.,d0-l175-c5.mp3,,,
foreningsidræt (en),d0-l175-v02.mp3,,,
at dyrke motion,d0-l175-v03.mp3,,,
at holde sig i form,d0-l175-v04.mp3,,,
at svigte,d0-l175-v09.mp3,,,
en motionsvane,d0-l175-v13.mp3,,,
socialt,d0-l175-v14.mp3,,,
at blive ved,d0-l175-v15.mp3,,,
"Nu spiller hun håndbold i en forening, og hun synes, det er lige så god motion — bare mere socialt.",d0-l175-r1.mp3,,,
Løb er billigere end alt andet,d0-l175-l7.mp3,,,
"»Det vigtigste er ikke at være hurtigst,« siger han. »Det vigtigste er at blive ved.«",d0-l175-r10.mp3,,,
Det kan betale sig at spare op.,d0-l176-a.mp3,,,
"Er det pengene værd? Sara og Aziz bor sammen, og en gang om måneden sætter de sig ned og kigger på familiens budget. »Det lyder kedeligt,« siger Sara, »men det giver ro. Vi ved altid, hvor pengene bliver af.« Deres regel er enkel. Først betaler de husets faste udgifter — husleje, el og forsikring. Bagefter lægger de lidt til side hver måned. »Selv hundrede kroner om ugen bliver til mange penge på et år,« siger Aziz. »Opsparing handler ikke om at være rig. Det handler om at planlægge.« De kigger også på ugens tilbud, før de handler. Hvis kaffen er på tilbud, køber de to pakker, for det kan betale sig. Men de passer på med impulskøb. »Butikkens trick er at gøre alt lækkert lige ved kassen,« griner Sara. »En chokolade her, et blad der — pludselig er indkøbskurvens pris dobbelt så høj.« »Det vigtigste,« siger Aziz til sidst, »er ikke, hvor meget man tjener. Det er, hvor meget man beholder.«",d0-l176-t.mp3,,,
Saras budget er stramt.,d0-l176-c1.mp3,,,
Månedens tilbud er godt.,d0-l176-c2.mp3,,,
Jeg sparer op hver måned.,d0-l176-c3.mp3,,,
Det kan betale sig at vente på tilbud.,d0-l176-c4.mp3,,,
Familiens økonomi er sund.,d0-l176-c5.mp3,,,
et budget,d0-l176-v01.mp3,,,
en opsparing,d0-l176-v02.mp3,,,
at spare op,d0-l176-v03.mp3,,,
en rabat,d0-l176-v05.mp3,,,
et impulskøb,d0-l176-v06.mp3,,,
en udgift,d0-l176-v07.mp3,,,
en forsikring,d0-l176-v09.mp3,,,
at handle,d0-l176-v10.mp3,,,
det kan betale sig,d0-l176-v13.mp3,,,
faste udgifter,d0-l176-v14.mp3,,,
at beholde,d0-l176-v16.mp3,,,
En gang om måneden sætter de sig ned og kigger på familiens budget.,d0-l176-r1.mp3,,,
Det kan betale sig at spare op,d0-l176-l7.mp3,,,
"»Butikkens trick er at gøre alt lækkert lige ved kassen,« griner Sara.",d0-l176-r10.mp3,,,
Antallet af rygere er faldet fra 32 til 14 procent.,d0-l39-a.mp3,,,
"Danskernes sundhed i tal Danskerne lever sundere end for tyve år siden. Antallet af rygere er faldet fra 32 procent til under 14 procent, og flere og flere motionerer i deres fritid. Hver tredje voksne løber eller cykler mindst en gang om ugen. Men der er også dårlige nyheder: Mange unge sover for lidt, og antallet af stressede danskere stiger. Eksperterne siger, at balancen er vigtigst — sund mad, motion og god søvn. I Danmark spiller kommunerne en vigtig rolle for sundheden. Der tilbydes gratis rygestopkurser, og i mange byer er der bygget nye cykelstier, for at flere kan lade bilen stå. Undersøgelser viser, at otte ud af ti danskere mener, at sundhed er et fælles ansvar — ikke kun den enkeltes. Alligevel er der stadig store forskelle: Mennesker med korte uddannelser lever i gennemsnit kortere end mennesker med lange uddannelser, og den forskel er ikke blevet mindre de sidste ti år. Derfor diskuteres det ofte, om sunde varer skal gøres billigere, så alle har råd til at leve sundt. Til prøven skal du kunne beskrive en graf om emnet og give din egen mening. Husk, at gevinsten for helbredet er størst, når man ændrer små ting i hverdagen — og jo tidligere man begynder, jo større bliver gevinsten. Unges søvn — et voksende problem? En ny undersøgelse fra 2024 viser, at næsten fire ud af ti unge mellem 13 og 19 år sover under syv timer på skolenætter — for ti år siden var det kun hver fjerde. Samtidig er antallet af unge, der føler sig stressede i hverdagen, steget fra 21 til 34 procent. Forskerne peger på skærmen som en vigtig årsag: Mange unge tager telefonen med i seng, og det blå lys gør det sværere at falde i søvn. Derfor foreslår nogle politikere, at skolen først skal begynde klokken ni, så de unge kan sove længere. Men ikke alle er enige. Kritikere mener, at senere skolestart bare flytter problemet: Jo senere man står op, jo senere går man i seng. De mener, at forældrene må tage ansvaret og indføre faste sengetider — også for teenagere. Eksperterne står et sted midt imellem: Skolen kan hjælpe, men de gode vaner skabes i hjemmet. Én ting er alle dog enige om: Søvn er ikke luksus — den er en del af et sundt liv.",d0-l39-t.mp3,,,
Antallet af rygere falder.,d0-l39-c1.mp3,,,
Flere og flere træner.,d0-l39-c2.mp3,,,
Hver tredje dansker løber.,d0-l39-c3.mp3,,,
Antallet er steget til 60 procent.,d0-l39-c4.mp3,,,
Sundhed er et fælles ansvar.,d0-l39-c5.mp3,,,
en livsstil,d0-l39-v02.mp3,,,
at stige (steget),d0-l39-v03.mp3,,,
at falde (faldet),d0-l39-v04.mp3,,,
en stigning,d0-l39-v05.mp3,,,
et fald,d0-l39-v06.mp3,,,
antallet af,d0-l39-v07.mp3,,,
procent,d0-l39-v08.mp3,,,
en ryger,d0-l39-v09.mp3,,,
at motionere,d0-l39-v10.mp3,,,
søvn,d0-l39-v11.mp3,,,
stresset,d0-l39-v12.mp3,,,
mindst,d0-l39-v14.mp3,,,
et ansvar,d0-l39-v16.mp3,,,
et helbred,d0-l39-v19.mp3,,,
en gevinst,d0-l39-v20.mp3,,,
en årsag,d0-l39-v21.mp3,,,
at foreslå,d0-l39-v22.mp3,,,
at falde i søvn,d0-l39-v23.mp3,,,
fire ud af ti,d0-l39-v24.mp3,,,
"Antallet af rygere er faldet fra 32 procent til under 14 procent, og flere og flere motionerer i deres fritid.",d0-l39-r1.mp3,,,
flere og flere motionerer,d0-l39-l7.mp3,,,
"Mennesker med korte uddannelser lever i gennemsnit kortere end mennesker med lange uddannelser, og den forskel er ikke blevet mindre de sidste ti år.",d0-l39-r10.mp3,,,
sundhed er et fælles ansvar,d0-l39-l12.mp3,,,
"En ny undersøgelse fra 2024 viser, at næsten fire ud af ti unge mellem 13 og 19 år sover under syv timer på skolenætter — for ti år siden var det kun hver fjerde.",d0-l39-r14.mp3,,,
søvn er ikke luksus,d0-l39-l17.mp3,,,
"Jo mere man træner, jo bedre sover man.",d0-l40-a.mp3,,,
"Debat i frokostpausen — Jeg synes, at alle burde løbe hver morgen. Jo mere man træner, jo mere energi har man! — Jeg er ikke helt enig. Det kommer an på kroppen — for meget løb kan give skader. — Måske. Men på den ene side koster motion tid, på den anden side giver den bedre søvn og humør. — Dér er jeg enig. Jeg cykler selv til arbejde, og jo oftere jeg gør det, jo gladere bliver jeg. — Præcis! Skal vi ikke starte en løbeklub på arbejdet? — God idé — hvis vi løber langsomt! Diskussionen om sund livsstil fylder meget i Danmark. Mange arbejdspladser tilbyder gratis frugt og betalt motion, fordi sunde medarbejdere har mindre sygefravær. Kritikerne mener dog, at sundhed er en privat sag: Arbejdsgiveren skal ikke bestemme, hvad man spiser i sin fritid. Undersøgelser viser, at motivation virker bedre end regler. Jo mere presset man føler sig, jo sværere er det at ændre sine vaner — og forbud virker sjældent. Derfor anbefaler eksperterne små skridt: en kort gåtur efter frokost, lidt mindre skærm om aftenen og flere grøntsager på tallerkenen. Til den mundtlige prøve kan du bruge emnet direkte: Præsentér begge sider, sig din egen mening, og afslut med et kompromis — så viser du, at du kan diskutere på dansk. Læserbrev: Lad voksne mennesker bestemme selv Kære redaktion. I sidste uge foreslog min kommune, at alle medarbejdere skal registrere deres motion i en app. Jeg synes, det går for langt. Selvfølgelig er sundhed vigtig — undersøgelser viser, at medarbejdere, der motionerer, i gennemsnit har 20 procent færre sygedage. Det er godt for alle. Men der er en grænse. Jo mere arbejdspladsen blander sig i vores fritid, jo mindre lyst får vi til at deltage. Motion skal være en glæde, ikke en pligt, og et pres fra chefen virker sjældent. Mine kolleger er delte: Nogle synes, at appen er en sjov konkurrence. Andre føler sig overvåget og melder sig helt ud. Mit forslag er et kompromis: Tilbyd gratis frugt, betal for en løbeklub — og lad så voksne mennesker bestemme selv. Det kommer an på motivation, ikke på kontrol. Med venlig hilsen Mette, 42 år, Aalborg",d0-l40-t.mp3,,,
Jeg er helt enig.,d0-l40-c2.mp3,,,
Det kommer an på tiden.,d0-l40-c3.mp3,,,
På den ene side er det sundt …,d0-l40-c4.mp3,,,
Forbud virker sjældent.,d0-l40-c5.mp3,,,
en debat,d0-l40-v01.mp3,,,
uenig,d0-l40-v03.mp3,,,
det kommer an på,d0-l40-v04.mp3,,,
på den ene side,d0-l40-v05.mp3,,,
på den anden side,d0-l40-v06.mp3,,,
burde,d0-l40-v07.mp3,,,
energi,d0-l40-v08.mp3,,,
et humør,d0-l40-v10.mp3,,,
oftere,d0-l40-v11.mp3,,,
en løbeklub,d0-l40-v12.mp3,,,
for meget,d0-l40-v13.mp3,,,
sygefravær,d0-l40-v15.mp3,,,
et forbud,d0-l40-v17.mp3,,,
en arbejdsgiver,d0-l40-v18.mp3,,,
et skridt,d0-l40-v19.mp3,,,
en gåtur,d0-l40-v20.mp3,,,
at blande sig i,d0-l40-v21.mp3,,,
en pligt,d0-l40-v22.mp3,,,
en glæde,d0-l40-v23.mp3,,,
overvåget,d0-l40-v24.mp3,,,
— Præcis! Skal vi ikke starte en løbeklub på arbejdet? — God idé — hvis vi løber langsomt!,d0-l40-r1.mp3,,,
jeg er helt enig,d0-l40-l6.mp3,,,
"Kritikerne mener dog, at sundhed er en privat sag: Arbejdsgiveren skal ikke bestemme, hvad man spiser i sin fritid.",d0-l40-r9.mp3,,,
forbud virker sjældent,d0-l40-l11.mp3,,,
"Mine kolleger er delte: Nogle synes, at appen er en sjov konkurrence. Andre føler sig overvåget og melder sig helt ud.",d0-l40-r13.mp3,,,
Det er vigtigt at tage en uddannelse.,d0-l41-a.mp3,,,
"Det er aldrig for sent I Danmark er det almindeligt at uddanne sig som voksen. Der er kurser for alle: VUC tilbyder fag fra folkeskolen og gymnasiet, og AMU giver korte kurser til arbejdslivet. Det er muligt at læse om aftenen eller online, mens man arbejder. Mange nye danskere vælger denne vej, fordi det er vigtigt at have papirer på sine kompetencer. Som en kursist på 45 år siger: Det er aldrig for sent at lære noget nyt — der er altid en vej videre! Uddannelse fylder meget i det danske samfund. Undervisningen på universiteterne er gratis, og studerende kan få SU — en støtte fra staten — mens de læser. Det er derfor ikke pengene, der stopper folk"," det er ofte tiden og modet. For voksne indvandrere er sprogskolen det første skridt. Derefter vælger mange en erhvervsuddannelse, hvor teori og praktik kombineres: Man læser nogle måneder og arbejder derefter i en virksomhed. Den model bliver rost i mange andre lande. Statistikken taler sit tydelige sprog: Antallet af voksne, der tager et kursus, er steget de sidste ti år. Det må betyde, at danskerne tror på livslang læring — det er aldrig for sent at åbne en bog. Flere voksne tilbage på skolebænken Antallet af voksne over 30, der begynder på en uddannelse, er steget med 18 procent på fem år, viser nye tal fra Undervisningsministeriet. Især kvinder vender tilbage til skolebænken, og hver fjerde nye studerende på VUC er i dag over 40 år. Det er der flere grunde til. Arbejdsmarkedet forandrer sig hurtigt, og det er blevet nødvendigt at lære nyt hele livet. Samtidig er det muligt at følge undervisningen online, så man kan læse, mens børnene sover. Men udviklingen deler eksperterne. Nogle mener, at det er en succes: Der er brug for flere faglærte, og livslang læring gør samfundet stærkere. Andre advarer: Det er hårdt at arbejde og studere samtidig, og hver tredje voksne studerende gennemfører ikke sin uddannelse. De efterlyser mere støtte — for eksempel bedre mulighed for orlov. Én ting er sikker: Det er ikke længere usædvanligt at sidde til eksamen som 50-årig. Spørgsmålet er, om systemet er klar til de nye studerende.",d0-l41-t.mp3,,
Det er vigtigt at lære dansk.,d0-l41-c1.mp3,,,
Det er aldrig for sent at starte.,d0-l41-c2.mp3,,,
Der er mange muligheder.,d0-l41-c3.mp3,,,
Det er muligt at læse om aftenen.,d0-l41-c4.mp3,,,
"Undervisningen er gratis, og studerende får SU.",d0-l41-c5.mp3,,,
at uddanne sig,d0-l41-v01.mp3,,,
en mulighed,d0-l41-v02.mp3,,,
muligt,d0-l41-v03.mp3,,,
nødvendigt,d0-l41-v04.mp3,,,
almindeligt,d0-l41-v05.mp3,,,
at tilbyde,d0-l41-v06.mp3,,,
"et kursus, kurser",d0-l41-v08.mp3,,,
online,d0-l41-v10.mp3,,,
papirer,d0-l41-v11.mp3,,,
en kompetence,d0-l41-v12.mp3,,,
en vej videre,d0-l41-v13.mp3,,,
en støtte,d0-l41-v15.mp3,,,
staten,d0-l41-v16.mp3,,,
en virksomhed,d0-l41-v18.mp3,,,
livslang læring,d0-l41-v19.mp3,,,
mod,d0-l41-v20.mp3,,,
en skolebænk,d0-l41-v21.mp3,,,
faglært,d0-l41-v22.mp3,,,
at gennemføre,d0-l41-v23.mp3,,,
en orlov,d0-l41-v24.mp3,,,
"Mange nye danskere vælger denne vej, fordi det er vigtigt at have papirer på sine kompetencer.",d0-l41-r1.mp3,,,
det er aldrig for sent,d0-l41-l7.mp3,,,
"Undervisningen på universiteterne er gratis, og studerende kan få SU — en støtte fra staten — mens de læser.",d0-l41-r10.mp3,,,
det er aldrig for sent at åbne en bog,d0-l41-l12.mp3,,,
"Nogle mener, at det er en succes: Der er brug for flere faglærte, og livslang læring gør samfundet stærkere. Andre advarer: Det er hårdt at arbejde og studere samtidig, og hver tredje voksne studerende gennemfører ikke sin uddannelse.",d0-l41-r14.mp3,,,
Loven er blevet ændret.,d0-l42-a.mp3,,,
"Ligestilling i tal For hundrede år siden blev kvinder ikke valgt til Folketinget — i dag er næsten halvdelen af politikerne kvinder. Barslen er blevet ændret, så begge forældre får måneder, der kun kan bruges af dem selv. Alligevel tales der stadig om ligeløn: Kvinders løn er i gennemsnit lavere end mænds. Eksperter siger, at forskellen bliver mindre år for år — men den forsvinder ikke af sig selv. Derfor diskuteres emnet stadig — i medierne, på arbejdspladserne og ved middagsbordene. Ligestilling handler dog ikke kun om løn. I mange familier diskuteres det, hvem der tager barnets første sygedag, og hvem der går ned i tid, mens børnene er små. Tallene viser, at det stadig oftest er kvinden — og det påvirker både karriere og pension. På arbejdsmarkedet sker der også noget: Flere kvinder bliver ledere, og i flere store virksomheder er der indført måltal for at få flere kvinder ind i bestyrelsen. Nogle mener, at det er nødvendigt"," andre synes, at kvalifikationer altid må veje tungest. Til prøven skal du kunne beskrive en graf over løn eller barsel og diskutere begge sider roligt. Brug passiverne aktivt: Loven blev ændret, barslen er blevet delt, og emnet diskuteres stadig — så viser du både sprog og viden. Barsel til begge — hvad siger tallene? Siden reglerne blev ændret i 2022, er fædres andel af barslen steget markant: Før tog fædre i gennemsnit kun cirka en tiendedel af orloven — i dag tages næsten hver fjerde barselsuge af en far. Udviklingen bliver rost af mange eksperter. Når barslen deles mere ligeligt, bliver kvinder ikke længere set som en risiko af arbejdsgiverne, og båndet mellem far og barn styrkes tidligt. Men ordningen er også blevet kritiseret. Nogle familier mener, at der bliver bestemt for meget hen over hovedet på dem: Hvis faren ikke kan tage sine måneder — for eksempel fordi han er selvstændig — bliver ugerne bare væk, og familien mister tid med barnet. De ønsker mere frihed til selv at fordele orloven. Politikerne følger tallene tæt. Målet er klart: Ligestilling skabes ikke ved festtaler, men i hverdagen — ved puslebordet og i køkkenet. Spørgsmålet er, om loven kan ændre kulturen, eller om kulturen skal ændre sig først.",d0-l42-t.mp3,,
Hun bliver valgt.,d0-l42-c1.mp3,,,
Lønnen blev hævet.,d0-l42-c2.mp3,,,
Der tales om ligeløn.,d0-l42-c4.mp3,,,
Flere kvinder bliver ledere.,d0-l42-c5.mp3,,,
at vælge (valgt),d0-l42-v01.mp3,,,
at ændre (ændret),d0-l42-v02.mp3,,,
at hæve,d0-l42-v03.mp3,,,
en lov,d0-l42-v04.mp3,,,
Folketinget,d0-l42-v05.mp3,,,
en politiker,d0-l42-v06.mp3,,,
ligeløn,d0-l42-v08.mp3,,,
lavere,d0-l42-v10.mp3,,,
en forskel,d0-l42-v11.mp3,,,
at forsvinde,d0-l42-v12.mp3,,,
en pension,d0-l42-v16.mp3,,,
en bestyrelse,d0-l42-v17.mp3,,,
at indføre,d0-l42-v18.mp3,,,
en karriere,d0-l42-v19.mp3,,,
en sygedag,d0-l42-v20.mp3,,,
en andel,d0-l42-v21.mp3,,,
at rose (rost),d0-l42-v22.mp3,,,
at kritisere,d0-l42-v23.mp3,,,
selvstændig,d0-l42-v24.mp3,,,
"Alligevel tales der stadig om ligeløn: Kvinders løn er i gennemsnit lavere end mænds. Eksperter siger, at forskellen bliver mindre år for år — men den forsvinder ikke af sig selv.",d0-l42-r1.mp3,,,
loven er blevet ændret,d0-l42-l8.mp3,,,
"Tallene viser, at det stadig oftest er kvinden — og det påvirker både karriere og pension.",d0-l42-r10.mp3,,,
flere kvinder bliver ledere,d0-l42-l12.mp3,,,
"Siden reglerne blev ændret i 2022, er fædres andel af barslen steget markant: Før tog fædre i gennemsnit kun cirka en tiendedel af orloven — i dag tages næsten hver fjerde barselsuge af en far.",d0-l42-r14.mp3,,,
Jeg lærer dansk for at finde et godt job.,d0-l43-a.mp3,,,
"Vejen til det første job Mange nye danskere spørger: Hvordan finder jeg mit første job? Eksperterne svarer: Man skal bruge sit netværk — over halvdelen af alle jobs besættes uden at blive slået op! En praktik er også en god vej: Man arbejder nogle uger for at vise, hvad man kan. Og så er sproget nøglen: Det er svært at komme til samtale uden at kunne dansk. Derfor går mange til danskkurser om aftenen — ikke for at bestå en prøve, men for at åbne en dør. Det danske arbejdsmarked har sin egen kultur. Tonen er uformel, og chefen kaldes ved fornavn. Til en jobsamtale forventes det, at man selv stiller spørgsmål: Man kommer ikke kun for at svare, men også for at vise interesse. Ansøgningen skal være kort og ærlig. Mange virksomheder læser den på under et minut, så de første linjer skal fange læseren — uden at love for meget. Et godt råd er at skrive en ny ansøgning til hvert job i stedet for at sende den samme til alle. CV'et skal være let at læse: uddannelse, erfaring og sprog. Og glem ikke fagforeningen og a-kassen: De fleste danskere er medlem af begge for at være sikret, hvis de mister arbejdet. Det kaldes den danske model — og den er et godt emne at kende til prøven. Udenlandsk arbejdskraft — nødvendig eller et problem? Hver tiende medarbejder på det danske arbejdsmarked er i dag udenlandsk statsborger, og i brancher som rengøring, byggeri og hotel er andelen endnu højere. Uden udenlandsk arbejdskraft ville mange virksomheder ikke kunne besætte deres stillinger — det viser en ny analyse fra arbejdsgiverne. Derfor mener mange virksomhedsledere, at Danmark skal gøre det lettere at hente medarbejdere fra udlandet — ikke for at presse lønnen ned, men for at få hjulene til at køre. Fagbevægelsen ser det lidt anderledes. Den advarer imod, at udenlandske kolleger arbejder uden at kende deres rettigheder — nogle får en løn, som ligger langt under overenskomsten. Løsningen er ifølge fagforeningerne klar: Alle skal arbejde på danske vilkår, uanset hvor de kommer fra. De fleste er dog enige om én ting: Sproget er nøglen til at blive en del af arbejdspladsen — ikke kun for at forstå opgaverne, men også for at være med i småsnakken ved frokostbordet.",d0-l43-t.mp3,,,
